Chem_formula,Temp,Cp,H,G,S,L
O2Zr1,1500,74.475,0.668722234,0.802818981,0.209697463,0.064989014
O2Zr1,1478,80.108,0.878743405,0.035132343,0.345661371,0.916961407
O2Zr1,1478,74.475,0.469955358,0.944293019,0.011342492,0.590614597
O2Zr1,1400,79.45,0.211155841,0.548067714,0.206723452,0.031670247
O2Zr1,1300,78.58,0.373175534,0.62149799,0.672182774,0.983562175
O2Zr1,1200,77.684,0.647336527,0.738622687,0.2293512,0.523531895
O2Zr1,1100,76.743,0.610664698,0.459520155,0.18437482,0.157599895
O2Zr1,1000,75.747,0.313493005,0.929137964,0.023393153,0.566481299
O2Zr1,900,74.663,0.349067169,0.959870978,0.978534328,0.033738017
O2Zr1,800,73.45,0.899832706,0.086648221,0.767504422,0.319283386
O2Zr1,700,72.023,0.649327993,0.558321002,0.267143374,0.677776082
O2Zr1,600,70.237,0.626119239,0.758176339,0.633767697,0.760412633
O2Zr1,500,67.764,0.294685231,0.874006011,0.186890519,0.979338024
O2Zr1,400,63.848,0.669566196,0.416319502,0.065570709,0.775996793
O2Zr1,300,56.262,0.009797865,0.90816508,0.681326145,0.886264442
O3Pb1Si1,1900,137.152,0.059473395,0.760575362,0.216367765,0.941851907
O3Pb1Si1,1800,136.775,0.406685827,0.688263164,0.22058808,0.104908456
O3Pb1Si1,1700,136.189,0.396294198,0.850050994,0.122564873,0.909407595
O3Pb1Si1,1600,135.645,0.491192132,0.602808317,0.238980983,0.20589182
O3Pb1Si1,1500,135.018,0.980777375,0.77720384,0.405591565,0.231574674
O3Pb1Si1,1400,134.223,0.152096429,0.025299038,0.924186602,0.823975236
O3Pb1Si1,1300,133.428,0.53510606,0.79863614,0.948617988,0.222275701
O3Pb1Si1,1200,132.591,0.311299163,0.805715892,0.040674065,0.281758104
O3Pb1Si1,1100,131.545,0.184507128,0.493697479,0.144846877,0.139897753
O3Pb1Si1,1000,130.332,0.38824587,0.731731611,0.75439923,0.754466
O3Pb1Si1,900,128.784,0.97189994,0.769083492,0.222089365,0.679184291
O3Pb1Si1,800,126.566,0.9254995,0.901232906,0.932288373,0.552049382
O3Pb1Si1,700,123.428,0.267609858,0.325045337,0.220339417,0.575036033
O3Pb1Si1,600,118.742,0.99560949,0.409838191,0.208910495,0.760089686
O3Pb1Si1,500,111.964,0.898863025,0.500924043,0.998559354,0.990811587
O3Pb1Si1,400,102.843,0.416850816,0.954356018,0.855898953,0.588393929
O3Pb1Si1,300,90.333,0.016194359,0.066688443,0.112381272,0.191528146
O3Pb1Si1,298,90.04,0.690454091,0.725496971,0.826715994,0.605535848
O3Ti2,2900,157.151,0.806144128,0.327097118,0.339205418,0.252401913
O3Ti2,2800,156.774,0.287365191,0.466349225,0.36680039,0.19552575
O3Ti2,2700,156.398,0.752810476,0.77288405,0.491080464,0.215326569
O3Ti2,2600,155.98,0.459391443,0.168771889,0.312816072,0.877485979
O3Ti2,2500,155.603,0.845162682,0.497073882,0.343069461,0.925705266
O3Ti2,2400,155.185,0.493779001,0.706567058,0.750432035,0.453773852
O3Ti2,2300,154.766,0.955501638,0.310387198,0.005270959,0.776813757
O3Ti2,2200,154.306,0.38225293,0.836118933,0.916773198,0.725949812
O3Ti2,2115,153.953,0.457227414,0.73764906,0.446491283,0.374875964
O3Ti2,2100,153.888,0.36300028,0.023365623,0.302031949,0.549657261
O3Ti2,2000,153.427,0.997138365,0.359531047,0.635623994,0.191648405
O3Ti2,1900,152.925,0.194941136,0.937398527,0.270692571,0.039219127
O3Ti2,1800,152.465,0.126919824,0.91442605,0.036225005,0.689538177
O3Ti2,1700,151.921,0.068890513,0.405845009,0.247528455,0.920470532
O3Ti2,1600,151.377,0.284593245,0.085484911,0.818847372,0.50899979
O3Ti2,1500,150.75,0.662244264,0.004070016,0.966934608,0.220591902
O3Ti2,1400,150.08,0.532506046,0.158856155,0.987779593,0.947322033
O3Ti2,1300,149.369,0.088776088,0.390972591,0.121882447,0.041356732
O3Ti2,1200,148.532,0.953241474,0.775331685,0.610398643,0.541802208
O3Ti2,1100,147.528,0.24191639,0.898458662,0.555976573,0.687205075
O3Ti2,1000,146.356,0.152954522,0.807126557,0.136225531,0.229770696
O3Ti2,900,144.892,0.079953516,0.535380978,0.327890566,0.124616313
O3Ti2,800,142.967,0.844212437,0.656335522,0.774564118,0.501825235
O3Ti2,700,140.331,0.06175079,0.425916912,0.978202751,0.792633764
O3Ti2,600,136.44,0.702003702,0.878503644,0.873803547,0.318717086
O3Ti2,500,130.248,0.663154196,0.650116844,0.064528271,0.583630611
O3Ti2,470.01,141.716,0.081066001,0.28516423,0.965359424,0.422583012
O3Ti2,470.01,127.653,0.626611621,0.820415587,0.500014098,0.338937361
O3Ti2,400,117.529,0.489400395,0.862950321,0.919486801,0.417663598
O3Ti2,300,96.19,0.222517185,0.802760675,0.710367887,0.187181732
O3Ti2,298,95.814,0.156386693,0.292294123,0.424331274,0.400219132
O3V2,298,104.963,0.814140868,0.41027898,0.721521284,0.368782666
O3V2,2700,193.437,0.402870596,0.955207299,0.050859745,0.721342667
O3V2,2600,189.978,0.109492776,0.548939193,0.605409742,0.89326434
O3V2,2500,186.526,0.934912397,0.583770667,0.168195759,0.345956281
O3V2,2400,183.086,0.741293115,0.838602709,0.869663357,0.760826996
O3V2,2340,181.021,0.113802576,0.795590914,0.55272073,0.660167431
O3V2,,179.655,0.945474062,0.619702645,0.257463049,0.594863871
O3V2,2200,176.246,0.756058059,0.90446074,0.988615355,0.180541405
O3V2,2100,172.847,0.843953304,0.645864401,0.76011485,0.149868875
O3V2,2000,169.468,0.22467547,0.666480823,0.507875596,0.054547308
O3V2,1900,166.112,0.085976512,0.895639319,0.432521385,0.918092033
O3V2,1800,162.782,0.548950064,0.148943651,0.040832308,0.552769946
O3V2,1700,159.481,0.808188537,0.173218954,0.22497685,0.071422339
O3V2,1600,156.221,0.646965915,0.490815867,0.185371361,0.954308565
O3V2,1500,153.005,0.913695179,0.359041562,0.551476875,0.321555534
O3V2,1400,149.841,0.702648624,0.856202046,0.083511876,0.670921533
O3V2,1300,146.741,0.742097683,0.878842158,0.287543141,0.941333134
O3V2,1200,143.718,0.872597794,0.33760085,0.828763569,0.750927389
O3V2,1100,140.786,0.524999762,0.053535001,0.638670994,0.915159502
O3V2,1000,137.957,0.383930761,0.049373517,0.511776634,0.331996146
O3V2,900,135.246,0.331629643,0.271344632,0.955035699,0.833133836
O3V2,800,132.639,0.228669283,0.594326492,0.011985651,0.1275592
O3V2,700,130.071,0.667739961,0.838261414,0.299118082,0.601834629
O3V2,600,127.326,0.226414741,0.463532787,0.57592098,0.58665072
O3V2,500,123.75,0.78978807,0.139031782,0.793626038,0.700417418
O3V2,400,117.54,0.049355517,0.249717547,0.842588746,0.571957743
O3V2,300,105.26,0.938580711,0.815048191,0.237719392,0.629181965
O3W1,2900,128.867,0.722102541,0.33811258,0.457034771,0.17558778
O3W1,2800,127.194,0.038387295,0.425268245,0.540091673,0.874746274
O3W1,2700,125.52,0.506866144,0.986030429,0.964936435,0.172036234
O3W1,2600,123.846,0.325845523,0.991905761,0.76550223,0.148078392
O3W1,2500,122.173,0.717386143,0.746233226,0.521839362,0.427223139
O3W1,2400,120.499,0.990993005,0.380405556,0.680289427,0.055784982
O3W1,2300,118.826,0.327843061,0.716406024,0.317349616,0.433635603
O3W1,2200,117.152,0.646976466,0.388415802,0.323631765,0.412311249
O3W1,2100,115.478,0.09533192,0.946446225,0.27586824,0.527212284
O3W1,2000,113.805,0.971790561,0.710220278,0.748683015,0.03653108
O3W1,1900,112.131,0.20189785,0.353721407,0.866076695,0.368590311
O3W1,1800,110.458,0.038490066,0.541321945,0.40414906,0.697395611
O3W1,1745,109.537,0.334727681,0.514660677,0.664920785,0.273147
O3W1,1600,107.149,0.742769798,0.685965611,0.565987101,0.027902267
O3W1,1500,105.512,0.647719008,0.739917458,0.03799983,0.130170177
O3W1,1400,103.875,0.086930045,0.173720759,0.661629855,0.949176156
O3W1,1300,102.238,0.385112776,0.2057976,0.507068001,0.584988205
O3W1,1200,100.601,0.914130769,0.884879772,0.049909338,0.233515216
O3W1,1100,98.963,0.142659649,0.568507521,0.559054055,0.308666919
O3W1,1050,102.508,0.785651936,0.425340205,0.969046003,0.473280116
O3W1,1050,98.144,0.546934166,0.449256968,0.14327772,0.988406193
O3W1,1000,101.671,0.374495645,0.073314378,0.994837787,0.540952794
O3W1,900,99.923,0.400603044,0.019655441,0.853083725,0.976426593
O3W1,800,98.239,0.736183402,0.229356598,0.453793948,0.54213685
O3W1,700,96.141,0.440051146,0.672728427,0.799034166,0.298771229
O3W1,600,93.113,0.39694921,0.94096033,0.554343554,0.641628547
O3W1,500,88.641,0.081423507,0.174953499,0.741751844,0.244428084
O3W1,400,82.209,0.045767794,0.120421506,0.433205664,0.674123404
O3W1,300,73.304,0.91475736,0.938851223,0.317853418,0.537629603
O3W1,298,73.139,0.713006377,0.412995644,0.960005525,0.087143034
O4Pb2Si1,298,136.984,0.295948538,0.557630055,0.243812526,0.906662578
O4Pb2Si1,1900,201.292,0.664375901,0.734510132,0.521285355,0.472606513
O4Pb2Si1,1800,200.121,0.072394533,0.162515714,0.52584043,0.418401325
O4Pb2Si1,1700,199.033,0.183065989,0.565995189,0.405548908,0.522919105
O4Pb2Si1,1600,197.903,0.001225187,0.121056384,0.09794959,0.287161932
O4Pb2Si1,1500,196.648,0.775234056,0.044369466,0.548181843,0.243673562
O4Pb2Si1,1400,195.309,0.451182087,0.247274059,0.160699566,0.688151644
O4Pb2Si1,1300,193.719,0.767393847,0.86048592,0.13943166,0.020214318
O4Pb2Si1,1200,192.046,0.792974511,0.666435836,0.195960454,0.736212537
O4Pb2Si1,1100,190.79,0.110164481,0.228297818,0.838997575,0.269131199
O4Pb2Si1,1000,189.117,0.249615012,0.444584287,0.913438361,0.075039438
O4Pb2Si1,900,186.774,0.769430393,0.8115875,0.967346886,0.864215578
O4Pb2Si1,800,184.18,0.054991801,0.267723279,0.53851835,0.008808287
O4Pb2Si1,700,180.121,0.232695162,0.577252276,0.552787464,0.001864065
O4Pb2Si1,600,173.343,0.79793697,0.860873186,0.851885013,0.009345454
O4Pb2Si1,500,163.762,0.317095178,0.200205942,0.621736099,0.470561799
O4Pb2Si1,400,152.005,0.008940882,0.81046511,0.629373749,0.566979346
O4Pb2Si1,300,137.235,0.946731781,0.842305079,0.056101125,0.941281098
O4Pb3,1400,224.262,0.920384352,0.067611819,0.444872651,0.157161991
O4Pb3,1300,220.078,0.437758015,0.369022059,0.590543341,0.450913922
O4Pb3,1200,215.894,0.24020618,0.779929734,0.470751427,0.14755135
O4Pb3,1100,211.71,0.229107196,0.065849525,0.39160738,0.745186528
O4Pb3,1000,207.526,0.010322287,0.710516088,0.267964135,0.036073029
O4Pb3,900,203.342,0.504145514,0.705124031,0.533609638,0.631359933
O4Pb3,800,199.158,0.599095874,0.383606178,0.607661529,0.349924115
O4Pb3,700,194.974,0.463783979,0.789321171,0.513299335,0.423954036
O4Pb3,600,190.79,0.740970339,0.512036776,0.592481584,0.894673666
O4Pb3,500,184.096,0.742344331,0.23772067,0.83726035,0.374089363
O4Pb3,400,173.05,0.334871613,0.141765435,0.604460581,0.860824792
O4Pb3,300,155.344,0.072249317,0.451760145,0.51220741,0.576303015
O4Pb3,298,154.934,0.226099968,0.01410807,0.749733422,0.889518337
O4S1Zn1,298,99.035,0.803854645,0.553713556,0.208495423,0.261954898
O4S1Zn1,1900,145.185,0.785636645,0.120958442,0.231997992,0.961992755
O4S1Zn1,1800,145.185,0.269472854,0.59486977,0.584023816,0.350090573
O4S1Zn1,1700,145.185,0.510052997,0.469372577,0.482699796,0.118803771
O4S1Zn1,1600,145.185,0.131679039,0.432001313,0.393963613,0.419909903
O4S1Zn1,1500,145.185,0.243768602,0.332145395,0.368195757,0.188261598
O4S1Zn1,1400,145.185,0.797920258,0.315014874,0.003814969,0.762712881
O4S1Zn1,1300,145.185,0.203426817,0.467733414,0.037687796,0.988151114
O4S1Zn1,1200,145.185,0.700903138,0.151368553,0.830957602,0.001712828
O4S1Zn1,1100,145.185,0.062136912,0.256345784,0.732612962,0.508533004
O4S1Zn1,1013,142.13,0.127477584,0.243389662,0.852264761,0.563994684
O4S1Zn1,1013,145.185,0.941446341,0.685245966,0.287818494,0.881454763
O4S1Zn1,1000,142.005,0.49077867,0.208129478,0.125015631,0.179012758
O4S1Zn1,900,140.875,0.629782333,0.253594218,0.268593985,0.748114006
O4S1Zn1,800,139.704,0.540611626,0.389365357,0.040244612,0.048762631
O4S1Zn1,700,138.574,0.893099384,0.304041788,0.404676645,0.480098254
O4S1Zn1,600,137.444,0.600585925,0.28236823,0.640748412,0.843814741
O4S1Zn1,540,136.817,0.360754869,0.173440515,0.778073434,0.849566632
O4S1Zn1,500,131.21,0.300292599,0.899197972,0.640453065,0.182925739
O4S1Zn1,400,116.022,0.235518109,0.141178204,0.34787734,0.478622036
O4S1Zn1,300,99.37,0.768757271,0.905638102,0.831377304,0.305094448
O4Si1Zr1,298,98.659,0.940608879,0.293698382,0.082373495,0.598835061
O4Si1Zr1,2900,150.624,0.380751859,0.934275196,0.735720351,0.74477792
O4Si1Zr1,2800,150.624,0.169166325,0.871713557,0.029503096,0.479255979
O4Si1Zr1,2700,150.624,0.448145747,0.358677827,0.63530783,0.519259338
O4Si1Zr1,2600,150.624,0.594235904,0.469823461,0.685982919,0.290713349
O4Si1Zr1,2500,150.624,0.689605621,0.152580002,0.144608495,0.28959019
O4Si1Zr1,2400,150.624,0.654631191,0.049359282,0.411025684,0.851464597
O4Si1Zr1,2300,150.624,0.884573902,0.329112058,0.646492933,0.699374198
O4Si1Zr1,2200,150.624,0.326406468,0.619790325,0.538030457,0.812628284
O4Si1Zr1,2100,150.624,0.714123622,0.311667919,0.486638864,0.062951778
O4Si1Zr1,2000,150.624,0.566823832,0.761670851,0.649691455,0.648044517
O4Si1Zr1,1900,150.624,0.389792479,0.675236429,0.013390856,0.053232747
O4Si1Zr1,1800,150.624,0.629637557,0.21574125,0.504765906,0.916151846
O4Si1Zr1,1700,150.624,0.187903045,0.004345338,0.698040008,0.031383945
O4Si1Zr1,1600,150.624,0.541759245,0.116223151,0.738732903,0.307368338
O4Si1Zr1,1500,150.624,0.741341712,0.274793941,0.112173656,0.710116125
O4Si1Zr1,1400,150.415,0.60446657,0.659528591,0.929551412,0.988672645
O4Si1Zr1,1300,150.164,0.951590267,0.447606612,0.972594292,0.900934004
O4Si1Zr1,1200,149.704,0.366302258,0.295581572,0.894491602,0.455862582
O4Si1Zr1,1100,148.741,0.524915527,0.416942741,0.946563208,0.9169135
O4Si1Zr1,1000,147.277,0.832016805,0.090540986,0.00320415,0.372577882
O4Si1Zr1,900,145.268,0.504127954,0.30739674,0.070336596,0.831656286
O4Si1Zr1,800,142.674,0.479902579,0.355659846,0.185305102,0.516909728
O4Si1Zr1,700,138.825,0.311440153,0.828123585,0.434378799,0.909295155
O4Si1Zr1,600,133.679,0.231620319,0.034262072,0.983913316,0.346149516
O4Si1Zr1,500,125.938,0.914280639,0.280244113,0.383078429,0.693347169
O4Si1Zr1,400,114.642,0.908048211,0.887489159,0.681132666,0.138574313
O4Si1Zr1,300,99.119,0.255097619,0.292391048,0.552619069,0.436756957
O4V2,2100,183.092,0.500529338,0.918894833,0.622488389,0.067346547
O4V2,2000,181.192,0.387497047,0.151911612,0.761406673,0.246957373
O4V2,1900,179.276,0.583422616,0.730721435,0.277885038,0.656190129
O4V2,1818,177.728,0.328375788,0.541999106,0.80633324,0.031090642
O4V2,1800,177.343,0.193341614,0.0567719,0.501336967,0.123032307
O4V2,1700,175.302,0.89528958,0.82285093,0.964705777,0.511450793
O4V2,1600,173.427,0.491370113,0.935672861,0.967394709,0.709878403
O4V2,1500,171.429,0.179636192,0.283701284,0.188467672,0.309753217
O4V2,1400,169.406,0.524243586,0.008986918,0.495388055,0.468020898
O4V2,1300,167.33,0.029484279,0.72478926,0.910479318,0.319532112
O4V2,1200,165.209,0.902250228,0.493247368,0.565249546,0.557397902
O4V2,1100,162.987,0.026598882,0.644552658,0.118726455,0.061431415
O4V2,1000,160.682,0.976606911,0.357569264,0.943564093,0.554510687
O4V2,900,158.157,0.903443351,0.866314661,0.944885396,0.943683558
O4V2,800,155.457,0.818929583,0.505131502,0.192053041,0.253221616
O4V2,700,152.175,0.429998811,0.713861971,0.883361749,0.413868378
O4V2,600,148.448,0.066379255,0.347800366,0.710627355,0.772186698
O4V2,500,143.269,0.458056457,0.521905825,0.692109824,0.667380007
O4V2,400,135.281,0.531832478,0.300036463,0.706627992,0.945220632
O4V2,340,123.336,0.002140407,0.842788607,0.711584688,0.54360049
O4V2,340,127.621,0.625331664,0.384023264,0.500037578,0.210098926
O4V2,300,115.787,0.981327962,0.480014576,0.635683011,0.34587876
O4V2,298,115.399,0.408374706,0.869293036,0.172209751,0.696428268
O5Ti3,1400,224.262,0.65055637,0.866443995,0.926026087,0.866385559
O5Ti3,1300,222.589,0.586612619,0.788138842,0.320332335,0.373021855
O5Ti3,1200,220.497,0.868038717,0.487981818,0.514277216,0.729214186
O5Ti3,1100,218.405,0.309762742,0.688620783,0.253719485,0.205161283
O5Ti3,1000,215.894,0.961511918,0.588635175,0.427952026,0.384480034
O5Ti3,900,213.384,0.6216375,0.771583125,0.905789135,0.632056336
O5Ti3,800,210.037,0.416568898,0.03506132,0.698982281,0.005549432
O5Ti3,700,206.062,0.419929194,0.993226579,0.088665006,0.977456484
O5Ti3,600,200.832,0.712610111,0.25299464,0.320337559,0.540524773
O5Ti3,500,194.138,0.951600463,0.108269029,0.170519468,0.496308162
O5Ti3,450,189.954,0.994859028,0.665630584,0.190388081,0.787747812
O5Ti3,400,182.841,0.966571443,0.201886887,0.223010127,0.545029882
O5Ti3,300,155.477,0.719075324,0.15236003,0.208304429,0.310023097
O5Ti3,298,154.808,0.353210823,0.002954435,0.079329265,0.515176353
O5V2,1400,195.393,0.41117271,0.850344314,0.139825,0.709402014
O5V2,1300,192.464,0.723814153,0.17113569,0.30864524,0.217032746
O5V2,1200,189.535,0.986173892,0.054721714,0.912422322,0.696522924
O5V2,1100,186.606,0.92631698,0.249611511,0.36019555,0.749319634
O5V2,1000,183.678,0.488591077,0.442764928,0.918416862,0.274997571
O5V2,943,182.004,0.542664127,0.631570025,0.881668816,0.883195901
O5V2,900,180.749,0.281160129,0.740093173,0.834162373,0.228825993
O5V2,800,177.251,0.936871719,0.468332344,0.323098324,0.2748514
O5V2,700,173.234,0.105350671,0.460957955,0.598105861,0.88280941
O5V2,600,168.314,0.525772953,0.470273227,0.99459136,0.040391202
O5V2,500,161.753,0.562267804,0.611154307,0.916119483,0.376180596
O5V2,400,150.95,0.362189361,0.115067912,0.75545368,0.192275224
O5V2,300,131.027,0.836277223,0.925648372,0.020090432,0.984591135
O5V2,298,130.599,0.523962697,0.313986757,0.77752988,0.04578663
O7Ti4,2300,322.545,0.248464575,0.804600337,0.39414511,0.567166275
O7Ti4,2200,320.913,0.769948725,0.820195749,0.321601343,0.33809029
O7Ti4,2100,319.281,0.154541241,0.154995923,0.744484855,0.742548894
O7Ti4,2000,317.607,0.649932489,0.58439767,0.512488333,0.357774334
O7Ti4,1950,316.729,0.44425212,0.249811795,0.344465928,0.539170804
O7Ti4,1900,315.85,0.856256874,0.627746719,0.888382761,0.44248106
O7Ti4,1800,314.051,0.243910832,0.473063714,0.774291967,0.516608247
O7Ti4,1700,312.21,0.96577234,0.207456258,0.885988171,0.981127035
O7Ti4,1600,310.285,0.200823379,0.771206383,0.211719248,0.008093852
O7Ti4,1500,308.235,0.101577243,0.236535996,0.587423882,0.984517737
O7Ti4,1400,306.018,0.332146607,0.40386524,0.014897623,0.703707817
O7Ti4,1300,303.675,0.381615895,0.545507267,0.704730245,0.324361748
O7Ti4,1200,301.081,0.729070794,0.967854789,0.770644932,0.558923031
O7Ti4,1100,298.152,0.031692475,0.142325933,0.105965063,0.762799777
O7Ti4,1000,294.805,0.987366801,0.012531187,0.618551683,0.430860551
O7Ti4,900,290.83,0.181235578,0.557687475,0.896842086,0.160431394
O7Ti4,800,285.976,0.063566691,0.276836042,0.861038302,0.78953324
O7Ti4,700,279.659,0.866810348,0.337602721,0.843878212,0.331310917
O7Ti4,600,271.165,0.344005475,0.474118895,0.802961485,0.014445687
O7Ti4,500,258.864,0.845295031,0.316006556,0.326996643,0.974092285
O7Ti4,400,239.911,0.843083806,0.335449188,0.351330894,0.430185611
O7Ti4,300,209.2,0.783371113,0.282140662,0.432734391,0.50439491
O7Ti4,298,208.489,0.262585076,0.042916827,0.08577542,0.294007043
P1,298,23.825,0.535667172,0.528492752,0.659822425,0.380128342
P1,900,26.485,0.803509814,0.234527195,0.199798049,0.7846581
P1,800,26.485,0.047729866,0.007032233,0.512512119,0.408720614
P1,700,26.485,0.513708868,0.332712015,0.912430918,0.064401102
P1,600,26.485,0.985745026,0.39192634,0.084361673,0.325327517
P1,500,26.485,0.839742892,0.020739285,0.38888416,0.589717145
P1,450,25.997,0.620606826,0.50490764,0.037023634,0.050483422
P1,400,25.313,0.557278353,0.808144617,0.827925337,0.753426642
P1,350,24.731,0.474614119,0.141936877,0.539914294,0.137020448
P1,317.3,24.351,0.986195141,0.122121428,0.819122733,0.579492012
P1,300,23.87,0.410664873,0.494506894,0.421750917,0.326086444
P4S3,298,146.44,0.053996274,0.450189018,0.09049347,0.163863702
P4S3,1900,146.44,0.172968871,0.733388934,0.56830501,0.321155301
P4S3,1800,146.44,0.733881343,0.95551348,0.357066333,0.391143628
P4S3,1700,146.44,0.669044541,0.063711876,0.257573606,0.761728713
P4S3,1600,146.44,0.527174048,0.507491459,0.13828909,0.400625007
P4S3,1500,146.44,0.787625168,0.336076089,0.446983948,0.231411975
P4S3,1400,146.44,0.515995757,0.863947659,0.839525828,0.972139754
P4S3,1300,146.44,0.301155207,0.384092716,0.798642211,0.944739525
P4S3,1200,146.44,0.702544824,0.110113337,0.045155734,0.41148764
P4S3,1100,146.44,0.83901147,0.403235057,0.809114028,0.769858624
P4S3,1000,146.44,0.231298195,0.504005161,0.052678489,0.528024757
P4S3,900,146.44,0.577099852,0.974585981,0.407947616,0.104335912
P4S3,800,146.44,0.73257863,0.955099501,0.764732285,0.352320877
P4S3,700,146.44,0.68336424,0.145136258,0.778007574,0.835050276
P4S3,600,146.44,0.231974512,0.349137665,0.692906708,0.926590159
P4S3,500,146.44,0.890763193,0.867197057,0.270075374,0.078473772
P4S3,440,146.44,0.365423542,0.18200459,0.76631113,0.932501319
P4S3,400,146.44,0.992627892,0.321242739,0.652226022,0.042983395
P4S3,300,146.44,0.836291213,0.435098773,0.260783996,0.642909594
Pb1,1400,37.183,0.873836098,0.906080741,0.796075023,0.624954703
Pb1,1300,36.208,0.176203911,0.321265669,0.941976726,0.497429034
Pb1,1200,35.238,0.957918011,0.840960912,0.603140464,0.475602224
Pb1,1100,34.263,0.37121743,0.689130912,0.590295535,0.424177612
